fish_num,alternate_num,tray_id,ubc_id,common_name,specimen_unique_id,juv_ad,fresh_frozen,fork_length_mm,mass_g,comments_length_mass,rna_yn,rna_vial,rna_gill_yn,copy_no_cav_a,copy_no_circv,copy_no_cov,copy_no_ctv_1,copy_no_fa_mar,copy_no_fl_psy,copy_no_hkg,copy_no_ic_hof,copy_no_ic_mul,copy_no_ic_spp,copy_no_lo_sal,copy_no_ortho,copy_no_pa_kab,copy_no_pa_pse,copy_no_pa_ther,copy_no_picv_2,copy_no_prv,copy_no_Qin,copy_no_rhab_3,copy_no_salmv,copy_no_sch,copy_no_smukv_b,copy_no_spav_1_e,copy_no_te_mar,copy_no_ven,copy_no_vhsv,ct_cav_a,ct_circv,ct_cov,ct_ctv_1,ct_fa_mar,ct_fl_psy,ct_hkg,ct_ic_hof,ct_ic_mul,ct_ic_spp,ct_lo_sal,ct_ortho,ct_pa_kab,ct_pa_pse,ct_pa_ther,ct_picv_2,ct_prv,ct_Qin,ct_rhab_3,ct_salmv,ct_sch,ct_smukv_b,ct_spav_1_e,ct_te_mar,ct_ven,ct_vhsv,specimen_id,IF_ES1_668,IF_GILT_669,IF_IL11_291,IF_IL17D_294,IF_MMP13_315,IF_MMP25_316,IF_TXN_683,IM_ARRDC2_663,IM_CLEC4E_666,IM_GLUL_670,IM_HSP90ab-15_270,IM_NAPEPLD_676,IM_NUPR1_677,IM_ODC1_678,IM_TAGLN3_681,IS_HAMP_258,IS_IgMs_289,IS_IL15_293,IS_IL1B_295,IS_MHC2B_312,IS_TF_400,MRS_ATP5G3_181,MRS_C7_189,MRS_FYB_241,MRS_HTATIP_272,MRS_IRF1_299,MRS_KRT2-8_305,MRS_PRAS_350,MRS_SCG_377,OS_CA4_194,OS_CEBPB_665,OS_CFTR-I_206,OS_FKBP5_584,OS_HBA_254,OS_NAKATPASE1a_330,OS_NAKATPASE1b_333,OS_PRLR_596,OS_RGS21_597,OS_SHOP21_384,TM_FKBP10-4_583,TM_HSP70_267,TM_HSP90a-15_269,TM_HSP90a-6_271,TM_MAP3K14_308,TM_SERPIN20_379,TM_SERPIN9_380,VDD_GAL3_72,VDD_HERC6_77,VDD_IFI44A_81,VDD_IFIT5_83,VDD_MX_86,VDD_NFX_87,VDD_RSAD_367,VDD_VHSV_108,VDD_VHSV4_107
M7233,CK138,,dfo_onts19_063,Chinook,2019-0050-13-M7233,Adult,Fresh,830,18461.71,large,TRUE,CF64,TRUE,0,0,0,0,0,0,1.42E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,27.5,999,999,172732,0.620000005,0.839999974,-0.419999987,0.959999979,-2.430000067,-2.019999981,-2.269999981,-2.299999952,-2.799999952,-1.580000043,-0.209999993,-1.190000057,-1.200000048,-0.589999974,2.690000057,-12.09000015,-4.449999809,-0.239999995,0.879999995,0.689999998,-12.86999989,-0.519999981,-6.440000057,-0.99000001,-1.169999957,-0.400000006,0.430000007,0.670000017,1.120000005,-0.270000011,-2.200000048,0.029999999,-0.560000002,-2.890000105,-0.800000012,-0.49000001,-0.75999999,-0.980000019,-2.069999933,1.289999962,-1.210000038,-3.279999971,-5.800000191,-0.959999979,-0.349999994,0.07,0.150000006,-9.289999962,0.079999998,-0.879999995,0.270000011,-0.899999976,-4.489999771,-0.039999999,-2.779999971
M7234,CK144,,dfo_onts19_064,Chinook,2019-0050-13-M7234,Adult,Fresh,760,11739.37,large,TRUE,CF65,TRUE,0,0,0,0,0,0,4.92E+22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,29.5,999,999,172733,1.399999976,0.50999999,-1.120000005,0.550000012,-2.109999895,-3.799999952,-1.379999995,-1.720000029,-3.430000067,-1.299999952,-0.200000003,-1.320000052,-0.319999993,-1.470000029,2.319999933,-12,-6.860000134,0.006288176,1.350000024,0.349999994,-11.69999981,-0.360000014,-6.920000076,-1.159999967,-1.169999957,-0.699999988,0.050000001,0.74000001,1.850000024,2.019999981,-0.829999983,-0.670000017,-1.909999967,-2.660000086,-0.409999996,-0.75,-0.430000007,-1.00999999,-1.610000014,0.569999993,-1,-3.49000001,-5.690000057,-1.370000005,-0.540000021,0.25999999,0.800000012,-2,1.24000001,-0.620000005,0.519999981,-0.379999995,-2.539999962,-10.14000034,-2.069999933
M7235,CK147,,dfo_onts19_065,Chinook,2019-0050-13-M7235,Adult,Fresh,730,10295.94,medium,TRUE,CF66,TRUE,0,0,0,0,0,0,1.28E+23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172734,1.220000029,-0.159999996,-0.430000007,-0.340000004,-0.980000019,-3.859999895,-1.159999967,-1.580000043,-4.590000153,-1.279999971,0.119999997,-1.350000024,0.008238095,-1.149999976,2.369999886,-13.97000027,-5.559999943,-0.370000005,1.429999948,-0.949999988,-13.93000031,-1.00999999,-7.25,-1.269999981,-1.5,-0.280000001,-0.980000019,0.99000001,1.029999971,2.410000086,-0.49000001,-0.209999993,-2.160000086,-1.590000033,-0.001170697,-0.340000004,0.409999996,-0.529999971,-2.039999962,-0.239999995,-1.850000024,-4.130000114,-5.460000038,-1.49000001,-1.370000005,-0.439999998,0.560000002,-0.709999979,1.49000001,0.519999981,1.159999967,0.239999995,1.659999967,-2.130000114,-0.409999996
M7236,CK150,,dfo_onts19_066,Chinook,2019-0050-13-M7236,Adult,Fresh,780,13143.06,large,TRUE,CF67,TRUE,0,0,0,0,0.46,0,0,0,0,0,0.41,0,0,0,235.65,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,31,999,8,999,999,999,514,999,999,999,22,999,999,999,999,999,999,999,999,999,999,999,172780,1.019999981,-0.02,0.159999996,-0.07,-2.019999981,-4.679999828,-2.180000067,-2.24000001,-1.75999999,-1.549999952,-0.910000026,-1.379999995,-2.190000057,-0.439999998,2.539999962,-10.43999958,-5.820000172,-0.839999974,1.49000001,0.680000007,-13.94999981,-0.850000024,-5.269999981,-2.160000086,-1.600000024,-1.309999943,0.209999993,0.389999986,1.74000001,0.189999998,-1.230000019,-0.959999979,-1.659999967,-1.049999952,-1.730000019,-1.470000029,-0.75999999,-2.049999952,-1.269999981,0.449999988,-1.299999952,-2.75,-4.300000191,-0.769999981,-0.25999999,-0.400000006,-0.300000012,-1.980000019,-1.370000005,-1.019999981,0.109999999,-0.600000024,-2.440000057,-0.439999998,-2.049999952
M7237,CK157,,dfo_onts19_067,Chinook,2019-0050-13-M7237,Adult,Fresh,790,11142.18,large,TRUE,CF68,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,207.095,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,20,999,999,999,999,999,999,999,999,999,999,999,999,172781,1.669999957,0.639999986,-0.550000012,1.340000033,-1.74000001,-2.920000076,-2.049999952,-1.100000024,-3.390000105,-1.019999981,-0.899999976,-0.790000021,-0.540000021,-0.119999997,2.160000086,-8.789999962,-3.329999924,-0.449999988,1.24000001,1.080000043,-13.30000019,-0.660000026,-3.579999924,-1.789999962,-1.450000048,-1.049999952,0.389999986,0.589999974,0.330000013,1.710000038,-1.340000033,-1.25,0.07,-1.580000043,-0.910000026,-0.819999993,-0.25,-0.829999983,-0.720000029,0.980000019,-1.470000029,-3.529999971,-5.539999962,-1.440000057,-0.189999998,-0.769999981,0.449999988,-2.869999886,0.090000004,0.01,0.790000021,-0.01,-0.449999988,-1.610000014,-1.070000052
M7238,CK174,,dfo_onts19_068,Chinook,2019-0050-13-M7238,Adult,Fresh,780,10495.41,large,TRUE,CF70,TRUE,0,0,0,0,0.04,3.06,1.20E+24,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,0,0,0,0,0,999,999,999,999,33,29,8,999,999,999,999,999,999,999,999,999,999,999,999,999,28.5,999,999,999,999,999,172735,0.579999983,0.300000012,1.120000005,0.270000011,-1.340000033,-3.150000095,-2.130000114,-2.390000105,-3.089999914,-1.679999948,-0.449999988,-1.289999962,-1.399999976,-1.169999957,2.480000019,-12.67000008,-5.260000229,-0.610000014,0.289999992,0.540000021,-13.69999981,-1.159999967,-7.110000134,-1.360000014,-1.210000038,-0.819999993,-0.289999992,0.090000004,0.779999971,0.090000004,-1.970000029,-1.570000052,-0.850000024,-1.899999976,-0.629999995,-1.870000005,-0.699999988,-1.440000057,-1.889999986,0.479999989,-1.580000043,-4.210000038,-5.010000229,-1.24000001,-0.610000014,-0.810000002,0.319999993,-3.869999886,0.059999999,-1.00999999,-0.409999996,-0.529999971,-3.160000086,-1.620000005,-3.180000067
M7239,CK186,,dfo_onts19_069,Chinook,2019-0050-13-M7239,Adult,Fresh,820,18239.28,large,TRUE,CF71,TRUE,0,0,0,0,0,0,0,0,0,0.755,2.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,28,27,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172782,0.670000017,-0.319999993,-0.25,0.200000003,-1.950000048,-4.199999809,-1.769999981,-2.180000067,-2.5,-1.549999952,-0.370000005,-1.279999971,-1.559999943,-0.810000002,1.799999952,-11.27000046,-5.630000114,0.100000001,1.220000029,-0.330000013,-13.77000046,-0.25,-5.840000153,-1.649999976,-1.5,-1.340000033,0.660000026,1.100000024,1.220000029,-0.180000007,-1.100000024,-0.790000021,-1.570000052,-1.49000001,-0.109999999,-0.930000007,0.189999998,-1.580000043,-1.370000005,0.639999986,-1.159999967,-2.599999905,-4.03000021,-0.529999971,0.200000003,0.340000004,-0.039999999,-3.029999971,0.790000021,-0.779999971,0.589999974,-0.25999999,-2.609999895,-0.330000013,-0.75
M7241,CK194,,dfo_onts19_070,Chinook,2019-0050-13-M7241,Adult,Fresh,800,13480.06,large,TRUE,CF73,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.205,0,0,0,0,0,0,0,0,3.06,0,0,999,999,999,999,999,999,10,999,999,999,999,999,999,999,23.5,999,999,999,999,999,999,999,999,25.5,999,999,172784,0.730000019,0.5,-0.270000011,1.019999981,-0.74000001,-2.349999905,-1.269999981,-1.019999981,-2.710000038,0.079999998,-1.090000033,-1.019999981,-1.049999952,-0.720000029,2.029999971,-9.989999771,-7.429999828,0.409999996,1.840000033,0.100000001,-11.10999966,-0.159999996,-3.359999895,-1.210000038,-1.059999943,-0.790000021,0.439999998,1.159999967,2.920000076,-0.109999999,-0.860000014,-0.430000007,-0.100000001,-0.689999998,0.379999995,-1.059999943,0.889999986,-1.50999999,-0.330000013,0.389999986,-1.50999999,-2.180000067,-4.340000153,-0.810000002,-0.829999983,-0.569999993,0.75999999,-1,0.189999998,-0.589999974,0.289999992,0.519999981,-0.829999983,0.07,-1.860000014
M7242,CK195,,dfo_onts19_071,Chinook,2019-0050-13-M7242,Adult,Fresh,780,13143.06,large,TRUE,CF74,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43899.26,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,12,999,999,172785,1.559999943,0.209999993,0.119999997,0.170000002,-1.539999962,-1.679999948,-1.850000024,-2.579999924,-2.559999943,-1.230000019,-0.129999995,-0.75999999,-1.629999995,-0.07,2.579999924,-11.34000015,-5.480000019,-0.07,2.25,0.779999971,-10.77999973,-0.400000006,-4.960000038,-1.200000048,-1.230000019,-0.529999971,0.800000012,1.059999943,2.25999999,0.280000001,-0.079999998,-0.589999974,-1.370000005,-2.089999914,-0.620000005,-1.179999948,-0.819999993,-1.070000052,-0.870000005,0.569999993,-1.799999952,-0.49000001,-1.860000014,-0.109999999,0.180000007,-0.129999995,1.129999995,-9.270000458,0.109999999,-0.720000029,0.949999988,0.239999995,-1.75999999,0.159999996,-1.879999995
M7243,CK196,,dfo_onts19_072,Chinook,2019-0050-13-M7243,Adult,Fresh,770,12974.56,large,TRUE,CF75,TRUE,0,0,0,0,0,0,1166.78,0,0,0,0,0,0,0,0,0,0,0,0,0,4.725,0,0,0,0,0,999,999,999,999,999,999,12,999,999,999,999,999,999,999,999,999,999,999,999,999,26.5,999,999,999,999,999,172736,-0.709999979,0.810000002,-0.519999981,2.099999905,-0.460000008,-3.799999952,-1.460000038,-1.950000048,-2.809999943,-1.649999976,-0.349999994,-2.940000057,-0.779999971,-1.730000019,2.410000086,-9.260000229,-5.860000134,1.399999976,1.210000038,1.600000024,-9.5,0.119999997,-7.860000134,-1.100000024,-1.720000029,-0.540000021,0.07,0.829999983,1.110000014,0.639999986,-1.370000005,-4.309999943,-2,-1.179999948,-0.800000012,-2.690000057,-2.650000095,-0.620000005,-0.340000004,-1.340000033,-1.799999952,-0.959999979,-3.589999914,-2.720000029,1.24000001,0.709999979,-0.02,-1.870000005,-0.800000012,-1.129999995,-0.790000021,-1.299999952,-1.269999981,-2.480000019,-4.329999924
M7244,CK197,,dfo_onts19_073,Chinook,2019-0050-13-M7244,Adult,Fresh,770,14102.27,large,TRUE,CF76,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,21.86,0.22,0,0,0,0,0,0,0,0,0.14,0,0,999,999,999,999,999,999,10,999,999,999,999,999,999,23,30,999,999,999,999,999,999,999,999,514,999,999,172786,1.519999981,-0.100000001,0.769999981,0.829999983,-0.579999983,-2.940000057,-1.919999957,-2.420000076,-3.25,-1.230000019,-0.540000021,-1.190000057,-1.350000024,-1.269999981,2.119999886,-9.640000343,-6.179999828,0.430000007,0.800000012,0.959999979,-11.98999977,-0.109999999,-5.340000153,-0.99000001,-1.019999981,-1.070000052,-0.050000001,0.930000007,1.289999962,-1.289999962,-1.120000005,-0.449999988,-2.789999962,-3.809999943,0.980000019,-0.469999999,1.159999967,-1.460000038,-1.059999943,-0.00556485,-1.669999957,-3.029999971,-5.28000021,-0.49000001,-0.319999993,-0.899999976,0.910000026,-2.950000048,0.409999996,-2.460000038,0.310000002,-0.109999999,-4.699999809,-0.140000001,-2.309999943
M7245,CK198,,dfo_onts19_074,Chinook,2019-0050-13-M7245,Adult,Fresh,880,16116.88,large,TRUE,CF77,TRUE,0,0,0,0,0,0,2.20E+24,0,0,0,0,0,0,0,174.3,0,0,0,0,0,0,0,0,1.73,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,23,999,999,999,999,999,999,999,999,26.5,999,999,172737,0.389999986,0.039999999,-0.720000029,2.779999971,-1.070000052,-4.440000057,-1.970000029,-2.119999886,-2.519999981,-1.649999976,-0.680000007,-1.5,-0.720000029,-1.899999976,1.909999967,-7.329999924,-5.949999809,0.730000019,0.5,0.970000029,-12.28999996,-0.460000008,-3.480000019,-0.980000019,-1.200000048,-0.660000026,0.25999999,0.620000005,1.639999986,0.469999999,-2.069999933,-0.810000002,-1.769999981,-2.25999999,0.769999981,-0.939999998,0.300000012,-1.330000043,0.289999992,-0.209999993,-1.799999952,-2.140000105,-4.170000076,-0.49000001,0.660000026,0.370000005,1.629999995,-1.460000038,0.689999998,-0.75999999,0.289999992,-0.409999996,-2.299999952,-0.649999976,-2.75999999
M7246,CK200,,dfo_onts19_075,Chinook,2019-0050-13-M7246,Adult,Fresh,780,12048.3,large,TRUE,CF78,TRUE,0,0,0,0,0.03,0,0,0,0,0,4.615,0,0,0,0,0,0,0,0,0,0,0,0.475,0,0,0,999,999,999,999,35,999,9,999,999,999,26.5,999,999,999,999,999,999,999,999,999,999,999,28,999,999,999,172787,1.100000024,-0.709999979,-0.300000012,-1.179999948,-1.929999948,-4.590000153,-0.959999979,-2.329999924,-3.00999999,-0.930000007,-1.120000005,-1.850000024,-2.430000067,-1.120000005,2.299999952,-10.68999958,-6.039999962,-0.970000029,1.139999986,-1.110000014,-16.70000076,-0.959999979,-7.889999866,-2.470000029,-1.639999986,-1.99000001,-0.680000007,0.219999999,0.910000026,1.830000043,-1.210000038,-0.419999987,-0.899999976,-2.970000029,0.050000001,-0.75999999,0.219999999,-2.140000105,-2.49000001,-0.219999999,-1.610000014,-1.210000038,-1.389999986,-1.279999971,1.320000052,1.110000014,-0.579999983,-0.959999979,-0.330000013,-0.939999998,0.219999999,-0.340000004,-0.560000002,-0.560000002,-0.920000017
M7247,CK202,,dfo_onts19_076,Chinook,2019-0050-13-M7247,Adult,Fresh,820,14411.28,large,TRUE,CF79,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,999,999,513,999,999,999,999,999,999,999,999,999,172788,0.479999989,-0.059999999,-0.889999986,0.01,-1.230000019,-4.010000229,-2.599999905,-2.200000048,-3.160000086,-1.179999948,-0.680000007,-1.039999962,-2.170000076,-1.299999952,2.150000095,-9.659999847,-6.53000021,-0.349999994,1.019999981,-0.860000014,-18.59000015,-0.889999986,-4.710000038,-2.069999933,-1.340000033,-1.370000005,0.079999998,0.649999976,0.829999983,0.100000001,-1.049999952,-1.470000029,-0.790000021,-2.819999933,-0.629999995,-1.029999971,-0.460000008,-0.870000005,-1.320000052,0.360000014,-1.600000024,-2.5,-4.110000134,-0.74000001,0.140000001,0.100000001,0.039999999,-9.180000305,0.079999998,-0.610000014,0.409999996,-0.400000006,-0.5,0.01,-2.039999962
M7248,CK203,,dfo_onts19_077,Chinook,2019-0050-13-M7248,Adult,Fresh,800,14651.71,large,TRUE,CF80,TRUE,0,0,0,0,0,0,0,0,0,0,4.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,9,999,999,999,27,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172789,0.109999999,0.119999997,-1.200000048,0.660000026,-1.419999957,-2.960000038,-1.75,-2.470000029,-2.440000057,-2.440000057,-0.910000026,-1.539999962,-1.549999952,-2.190000057,1.789999962,-9.659999847,-6.679999828,-0.119999997,0.170000002,-0.280000001,-13.75,-0.779999971,-5.050000191,-1.820000052,-1.679999948,-1.830000043,-0.01,0.589999974,1.24000001,-7.449999809,-1.820000052,-1.070000052,-1.659999967,-1.850000024,0.409999996,-1.269999981,0.389999986,-1.320000052,-0.720000029,0.189999998,-1.669999957,-1.409999967,-3.49000001,-0.460000008,1.210000038,1.460000038,0.02,-8.119999886,-1.409999967,-0.959999979,-0.219999999,-0.370000005,-3.380000114,-0.370000005,-3.5
M7249,CK204,,dfo_onts19_078,Chinook,2019-0050-13-M7249,Adult,Fresh,870,19351.43,large,TRUE,CF81,TRUE,0,0,0,0,0.06,0,1.89E+20,0,0,0,0,0,0,0,102.735,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,32,999,9,999,999,999,999,999,999,999,24,999,999,999,999,999,999,999,999,999,999,999,172738,0.720000029,0.170000002,-1.129999995,1.720000029,-1.00999999,-2.539999962,-1.440000057,-2.210000038,-2.589999914,-1.409999967,-0.790000021,-1.190000057,-0.769999981,-0.829999983,1.950000048,-7.849999905,-5.75,0.959999979,0.850000024,0.959999979,-12.19999981,0.219999999,-4.829999924,-1.029999971,-1.269999981,-0.25999999,0.639999986,0.660000026,1.929999948,-1.690000057,-1.389999986,-0.400000006,-2.359999895,-1.669999957,0.600000024,-1.610000014,-0.25,-1.409999967,-0.219999999,1.110000014,-0.819999993,-2.630000114,-4.21999979,-0.379999995,1.269999981,1.409999967,1.879999995,-2.470000029,1.090000033,-0.150000006,0.360000014,0.109999999,-1.980000019,0.639999986,-2.190000057
M7250,CK208,,dfo_onts19_079,Chinook,2019-0050-13-M7250,Adult,Fresh,770,12974.56,large,TRUE,CF82,TRUE,0,0,0,0,0,0,1.88E+16,0,0,0,0,0,0,0,173.225,0,0,0,0,0,1.31,0,0,0,0.24,0,999,999,999,999,999,999,10,999,999,999,999,999,999,999,23,999,999,999,999,999,28.5,999,999,999,513,999,172739,1.379999995,1.210000038,-0.439999998,3.559999943,-0.699999988,-3.480000019,-0.660000026,-0.629999995,-2.680000067,-0.620000005,-0.879999995,-0.649999976,0.709999979,-1.049999952,2.609999895,-9.279999733,-6.059999943,1.679999948,1.220000029,1.470000029,-10.32999992,0.720000029,-3.569999933,-0.189999998,-0.730000019,-0.310000002,0.419999987,1.029999971,-0.769999981,-0.460000008,-0.959999979,-0.008811534,-1.110000014,-0.829999983,2.00999999,-0.239999995,0.959999979,-0.400000006,0.540000021,0.670000017,-0.50999999,-3.049999952,-6.360000134,-0.560000002,0.001790009,0.079999998,2.839999914,-8.600000381,1.379999995,-0.330000013,-0.079999998,0.639999986,-2.019999981,0.639999986,-2.49000001
M7251,CK210,,dfo_onts19_080,Chinook,2019-0050-13-M7251,Adult,Fresh,800,14651.71,large,TRUE,CF83,TRUE,0,0,0,0,0,0,8.80E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172740,0.870000005,0.006599263,-1.720000029,1.460000038,-0.959999979,-2.50999999,-1.549999952,-1.799999952,-2.769999981,-1.970000029,-0.540000021,-1.25999999,-0.600000024,-1.820000052,2.529999971,-8.670000076,-5.139999866,0.75,0.449999988,0.409999996,-9.029999733,0.430000007,-5.559999943,-1,-1.50999999,-0.939999998,0.439999998,0.430000007,1.909999967,-1.590000033,-1.590000033,-1.090000033,-1.669999957,-1.720000029,1.169999957,-1.360000014,0.029999999,-0.870000005,-1.799999952,0.140000001,-1.070000052,-3.039999962,-3.789999962,-0.460000008,1.129999995,1.450000048,1.019999981,-1.789999962,1.090000033,-0.469999999,-0.109999999,-0.02,-0.49000001,-1.019999981,-1.49000001
M7252,CK215,,dfo_onts19_081,Chinook,2019-0050-13-M7252,Adult,Fresh,790,12202.77,large,TRUE,CF84,TRUE,0,0,0,0,0,0,7.96E+20,0,0,0,0,0,0,7.21,125.08,0,0,0,0,0,0,0,0,155.5,0,0,999,999,999,999,999,999,9,999,999,999,999,999,999,26.5,24,999,999,999,999,999,999,999,999,19,999,999,172741,0.839999974,0.74000001,-1.139999986,3.029999971,-0.790000021,-2.829999924,-0.720000029,-1.399999976,-3.130000114,-1.450000048,-0.569999993,-1.399999976,-0.819999993,-0.800000012,2.49000001,-6.519999981,-6.710000038,1.25999999,1.330000043,0.720000029,-12.39000034,0.560000002,-3.470000029,-1.039999962,-1.320000052,-0.930000007,-0.379999995,0.360000014,2.680000067,0.319999993,-0.005645492,-1.570000052,-0.379999995,-1.730000019,1.120000005,-1.00999999,1.090000033,0.879999995,1.080000043,-0.310000002,-1.080000043,-1.730000019,-3.200000048,-1.629999995,-0.379999995,-0.699999988,1.289999962,-1.409999967,1.49000001,-0.25999999,0.400000006,-0.289999992,-0.540000021,-7.150000095,-3.24000001
M7253,CK223,,dfo_onts19_082,Chinook,2019-0050-13-M7253,Adult,Fresh,790,12751.14,large,TRUE,CF85,TRUE,0,0,0,0,0,0,3.39E+28,0,0,0,0,0,0,0,7.645,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,999,999,8,999,999,999,999,999,999,999,28.5,999,999,999,999,999,999,999,999,999,999,999,172742,0.829999983,-1.399999976,0.129999995,0.920000017,-1.529999971,-5.190000057,-0.769999981,-2.75999999,-3.25999999,-1.950000048,-0.270000011,-1.980000019,-1.620000005,-0.790000021,2.019999981,-8.149999619,-6.360000134,-1.120000005,1.179999948,-0.980000019,-14.01000023,-0.49000001,-4.920000076,-2.359999895,-1.879999995,-1.110000014,-0.540000021,0.49000001,1.580000043,-6.230000019,-0.860000014,-2.809999943,-2.180000067,-4.590000153,-0.839999974,-1.929999948,-1.350000024,-2.420000076,-2.200000048,-1.080000043,-1.830000043,-1.659999967,-1.230000019,-2.829999924,0.419999987,0.629999995,-0.519999981,-2.50999999,-0.620000005,0.159999996,0.150000006,-0.889999986,-0.5,-2.730000019,-1.210000038
M7254,CK224,,dfo_onts19_083,Chinook,2019-0050-13-M7254,Adult,Fresh,790,13311.56,large,TRUE,CF86,TRUE,0,0,0,0,0.14,0,1.52E+23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395,0,0,999,999,999,999,31,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,26.5,999,999,172743,0.709999979,-0.25999999,-0.005813849,-0.620000005,-1.5,-2.339999914,-1.429999948,-2.99000001,-4.420000076,-1.49000001,-0.239999995,-1.929999948,-1.580000043,-1.070000052,2.099999905,-9.909999847,-6.03000021,-1.299999952,0.300000012,-0.819999993,-14.98999977,-1.850000024,-7.25,-1.529999971,-1.440000057,-0.439999998,-1.179999948,0.409999996,0.589999974,-0.029999999,-0.959999979,-1.179999948,-0.689999998,-3.210000038,0.050000001,-1.25,0.059999999,-1.129999995,-2.049999952,0.01,0.050000001,-1.789999962,-3.529999971,-0.970000029,-0.140000001,0.090000004,0.479999989,-4.019999981,0.289999992,-0.850000024,-0.029999999,-0.289999992,-3.230000019,-0.370000005,-3.25999999
M7255,CK226,,dfo_onts19_084,Chinook,2019-0050-13-M7255,Adult,Fresh,770,11893.84,large,TRUE,CF87,TRUE,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306.9,0,0,999,999,999,999,29,999,10,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,17,999,999,172790,1.139999986,0.379999995,-0.039999999,1.809999943,-0.209999993,-3.390000105,-1.220000029,-2.029999971,-2.99000001,-1.809999943,-0.370000005,-1.289999962,-1.230000019,-1.710000038,2.069999933,-8.989999771,-5.159999847,0.360000014,1.549999952,1.169999957,-16.90999985,-0.330000013,-4.099999905,-1.330000043,-1.230000019,-0.720000029,0.839999974,0.720000029,1.279999971,-2.690000057,-1.879999995,-1.710000038,-2.349999905,-2.190000057,0.550000012,-1.450000048,0.270000011,-1.629999995,-0.370000005,0.059999999,-1.039999962,-1.330000043,-3.00999999,-0.02,1.169999957,1.149999976,0.74000001,-2.089999914,-0.079999998,-0.49000001,0.409999996,0.300000012,-0.460000008,0.400000006,-2.869999886
M7256,CK230,,dfo_onts19_085,Chinook,2019-0050-13-M7256,Adult,Fresh,830,14587.03,large,TRUE,CF88,TRUE,0,0,0,0,0.94,0,3.81E+19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,999,27,999,9,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,172744,1.330000043,0.790000021,-0.589999974,1.00999999,-0.819999993,-3.470000029,-1.129999995,-2.880000114,-2.700000048,-2.25,-0.07,-1.309999943,-1.370000005,-1.289999962,2.700000048,-9.520000458,-5.96999979,0.159999996,0.50999999,0.930000007,-17.5,-0.709999979,-6.960000038,-0.959999979,-1.220000029,-0.360000014,-0.310000002,0.970000029,0.529999971,-0.119999997,-1.980000019,-0.870000005,-2.440000057,-2.150000095,1.129999995,-1.080000043,0.800000012,-0.939999998,-1.980000019,-0.039999999,-1.080000043,-2.400000095,-2.839999914,-0.409999996,0.340000004,0.039999999,0.74000001,1.610000014,2.25,0.439999998,1.269999981,0.449999988,2.089999914,0.270000011,0.560000002
